source,smiles,log_reward
guided,CCCSc1cnc(-c2ccccc2Cl)o1,-7.570863246917725
guided,COC(=O)c1cn[nH]c1NC(=S)Nc1ccc(Br)cc1Cl,-1.129732370376587
guided,COCCSc1nc(Cc2ccc(C)cc2)nc2ccccc12,-5.598575115203857
guided,O=S(=O)(c1cccs1)N1CCC(O)(c2cccc(C(F)(F)F)c2)CC1,-2.2923836708068848
guided,CC(C)(C)c1ccc(S(=O)(=O)NCC(=O)N2CCCC2)cc1,-1.413512945175171
guided,O=C(c1nc2ccccc2c(=O)[nH]1)c1cccc2ccccc12,-1.877402663230896
guided,NS(=O)(=O)c1ccc(/C=C2\NN(c3ccccc3Cl)C(=O)C2=O)cc1,-0.7017530798912048
guided,O=C(NNc1ccc(Cl)c(C(=O)O)c1)Nc1cccc(C(F)(F)F)c1,-0.6797727942466736
guided,Cc1cc(C)cc(OCC(=O)Nc2cccc3ccccc23)c1,-5.069124221801758
guided,COc1cc(CCC(=O)NCCc2ccccn2)cc(OC)c1OC,-1.2908003330230713
guided,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,-0.40970292687416077
guided,Nc1c(C(=O)NCc2ccccc2)c2nc3ccccc3nc2n1CCc1ccccc1,-0.6173851490020752
guided,Fc1ccccc1/C=N/C=[NH+]/c1[c-]c(N2CCOCC2)ncn1,-1.659712791442871
guided,[S-]C[C+]([N-][c+]1[cH-][cH+][c-](Br)[cH+][cH-]1)[c-]1[cH+][cH-][c+]2[c-]([cH+]1)OCO2,-6.095779895782471
guided,COC(=O)C(C)(C)ONC(=O)Nc1ccccc1[N+](=O)[O-],-0.8063850998878479
guided,CCCCOc1ccc(NC2=N[C@@H]3CS(=O)(=O)C[C@@H]3S2)cc1,-1.4713144302368164
guided,CCN[C]1[CH][CH][C](S([O])([O])NC[C+]2[CH][CH][CH][CH][CH]2)[CH][C]1N([O-])[O-],-0.7317577600479126
guided,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,-11.920330047607422
guided,O=C(NCCOc1ccc2ccccc2c1)c1ccc([N+](=O)[O-])cc1,-0.6369832158088684
guided,COC(=O)C1=C(C)N(Cc2cccs2)/C(=N/Cc2cc(OC)c(OC)c(OC)c2)N[C@H]1c1ccc(N(C)C)cc1,-0.8455480933189392
guided,CCOc1cc(/C=N\NC(N)=S)ccc1OCC(=O)O,-0.7254884839057922
guided,[O-][C+]1[C-](N[c+]2[cH-][cH+][c-](F)[cH+][cH-]2)[C+]([c+]2[cH-][cH+][c-](F)[cH+][cH-]2)CN1[CH-]n1[cH+][cH-][cH+][cH-]1,-4.16933012008667
guided,BrCC[C@H]1[CH-][C@@H]1/C=C\C[CH+]CN1CCOCC1,-10.690436363220215
guided,C#CCOCCOCCOCCNc1cc(C)nc(N2CCOCC2)n1,-0.9614638686180115
guided,COc1ccc(OC)c(S(=O)(=O)N2CCNCC2)c1,-1.4660532474517822
guided,NNCc1c(O)ccc2ccccc12,-2.318986654281616
guided,[CH2-]CC(=O)NC1=C=[N+]=CC(NC(=O)Nc2ccccc2)=C1C,-0.7861243486404419
guided,CCCNC(=O)Cc1c(C)oc2ccccc12,-4.460350036621094
guided,COc1cccc(Oc2[c-]ccc3ccccc23)c1.O=P(O)=[OH+],-0.8546675443649292
guided,CCOc1ccc(C)c(/C(C)=N\NC(N)=O)c1,-1.1033210754394531
guided,O=C(O)c1cc2cc(/C=C/c3ccc(-c4ccc5ccccc5n4)c(=O)[nH]3)ccc2o1,-0.8422443270683289
guided,COc1ccc(-c2[nH]n(-c3ccccc3)c(=O)c2/C=N/c2ccc3ccccc3c2)cc1,-2.693974256515503
guided,Cc1nc2cc(/C=C/C(N)=O)[nH]n2c(=O)c1/C(=N\c1ccc(Br)s1)c1ccccc1,-0.7211076617240906
guided,S=c1[nH]nc(-c2ccco2)n1/N=C/C=C/c1ccco1,-1.288720726966858
guided,Cc1ccc(NC(=O)CCN2C(=O)[C@H]3Cc4c([nH]c5ccccc45)[C@H](c4ccccc4)N3C2=O)nc1,-0.42874738574028015
guided,CN(C)S(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccc(F)cc2)cc1,-0.9413965344429016
guided,O=C(NNC(=O)c1ccccc1O)c1cccnc1,-0.7050532102584839
guided,CCOC(=O)CC(=O)Nc1ccccc1C(C)C,-2.6171276569366455
guided,CC(=O)c1ccc(OCC(C)C)cc1,-7.508232116699219
guided,NNC(=O)CNc1cccc(F)c1,-1.7356206178665161
guided,COc1cccc(-c2c(C(=O)c3ccccc3)n[nH]c2-c2ccccc2)c1,-2.8211238384246826
guided,C[P@@](=O)(NC1=NCCCCC1)Oc1ccccc1,-3.1973211765289307
guided,CSC1=C(SCc2ccccc2)/C(=C(/[O-])NNC(N)=O)C(C)=[S+]1,-0.8433034420013428
guided,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CC2)cc1,-0.9075570106506348
guided,FC(F)(F)c1ccc(CSc2ccccn2)cc1,-10.609243392944336
guided,CN(C=O)c1nc2c(N)ncnc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,-0.7846794724464417
guided,O=C(OCNC(=O)c1ccc(-c2ccccc2)o1)c1ccc(-c2ccccc2)c(F)c1,-1.6040027141571045
guided,Cc1ccc(NC(=O)c2cccs2)c(O)c1,-3.431198835372925
guided,O=S(=O)(CCc1ccccc1)OCCSc1nc2ccccc2n1Cc1ccc(F)cc1,-1.973433256149292
guided,COc1ccc(NC(=O)N2CCC[C@H]2C(=O)NCc2ccccc2)cc1,-1.076813817024231
guided,Cc1nc([N+](=O)[O-])cn1CCCc1ccc(C(F)(F)F)cc1,-2.094282627105713
